"Survey ID","User ID","Start time","Submission time","Time to complete","Meal ID","Meal name","Food ID","Search term","Intake24 food code","Description (en)","Description (local)","Nutrient table name","Nutrient table code","Food group code","Food group (en)","Food group (local)","Ready meal","Brand","Serving size (g/ml)","Serving image","Leftovers (g/ml)","Leftovers image","Portion size (g/ml)","Reasonable amount","Missing food description","Missing food portion size","Missing food leftovers","Energy (kcal)","Fat","Satd FA","Protein","Carbohydrate","Total sugars","Non-milk extrinsic sugars","Alcohol","Fibre, water-insoluble","Fibre, water-soluble","Vitamin C","Calcium","Iron","Alpha-carotene","Beta cryptoxanthin","Beta-carotene","Biotin","Chloride","Cholesterol","Cis-Mon FA","Cis-n3 FA","Cis-n6 FA","Copper","Energy (kJ)","Englyst fibre","Folate","Fructose","Glucose","Haem iron","Intrinsic and milk sugars","Iodine","Lactose","Magnesium","Maltose","Manganese","Niacin","Niacin equivalent","Nitrogen conversion factor","Non-haem iron","Other sugars (UK)","Pantothenic acid","Phosphorus","Potassium","Retinol","Riboflavin","Selenium","Sodium","Southgate fibre","Starch","Sucrose","Thiamin","Total carotene","Total nitrogen","Trans FA","Tryptophan/60","Vitamin A","Vitamin B12","Vitamin B6","Vitamin D","Vitamin E","Water","Zinc","CO₂ emissions"
"e98d036d-4cda-4312-a435-ced195f9a3d7","LBD01","2018-07-26T08:04:56.867Z","2018-07-26T08:15:02.216Z","10 min","4","Evening meal","1","Quorn sausages","QUOP","Quorn pieces / strips","Quorn pieces / strips","NDNS","7189","115","Quorn/TVP and dishes","Quorn/TVP and dishes","false","N/A","130.00","N/A","0.00","N/A","130.00","true","N/A","N/A","N/A","127.40","2.86","0.75","18.85","7.15","1.17","0.00","0.00","N/A","N/A","0.00","36.40","0.52","0.00","0.00","0.00","7.80","117.00","1.30","0.62","0.13","1.17","0.13","540.80","4.94","27.30","0.52","0.39","0.00","1.17","3.90","0.26","40.30","0.00","2.73","0.39","3.90","8.11","0.52","N/A","0.13","283.40","153.40","0.00","0.51","3.90","405.60","6.50","5.98","0.00","0.13","0.00","2.99","0.16","3.51","0.00","0.00","0.00","0.00","0.00","96.20","9.10","514.80"
"e98d036d-4cda-4312-a435-ced195f9a3d7","LBD01","2018-07-26T08:04:56.867Z","2018-07-26T08:15:02.216Z","10 min","4","Evening meal","2","white rice ","WRCE","White rice","White rice","NDNS","55","9","Rice","Rice","false","N/A","190.83","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/rice/RiceBo5.jpg","0.00","N/A","190.83","true","N/A","N/A","N/A","278.61","0.76","0.17","5.72","66.22","0.00","0.00","0.00","N/A","N/A","0.00","38.17","0.19","0.00","0.00","0.00","1.91","167.93","0.00","0.25","0.00","0.27","0.17","1186.96","0.00","11.45","0.00","0.00","0.00","0.00","1.91","0.00","13.36","0.00","0.48","1.34","3.05","11.35","0.19","N/A","0.57","74.42","34.35","0.00","0.00","13.36","11.45","1.91","66.22","0.00","0.10","0.00","0.95","0.00","1.72","0.00","0.00","0.19","0.00","0.00","127.86","0.57","891.18"
"e98d036d-4cda-4312-a435-ced195f9a3d7","LBD01","2018-07-26T08:04:56.867Z","2018-07-26T08:15:02.216Z","10 min","4","Evening meal","3","broccoli ","BRFB","Broccoli boiled / steamed/ microwaved","Broccoli boiled / steamed/ microwaved","NDNS","1693","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","93.74","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/broccoli/Broc6.jpg","0.00","N/A","93.74","true","N/A","N/A","N/A","22.50","0.75","0.20","2.91","1.03","1.03","0.00","0.00","N/A","N/A","41.25","37.50","0.94","0.00","0.00","445.27","0.00","21.56","0.00","0.06","0.09","0.31","0.02","93.74","2.16","59.99","0.47","0.28","0.00","1.03","1.87","0.00","12.19","0.00","0.19","0.66","1.22","5.86","0.94","N/A","0.47","53.43","159.36","0.00","0.05","0.00","12.19","3.47","0.00","0.09","0.05","445.27","0.47","0.00","0.56","74.05","0.00","0.09","0.00","1.03","85.40","0.37","149.98"
"e98d036d-4cda-4312-a435-ced195f9a3d7","LBD01","2018-07-26T08:04:56.867Z","2018-07-26T08:15:02.216Z","10 min","4","Evening meal","4","green tea ","GRTE","Green Tea","Green Tea","NDNS","2315","91","Tea (excluding added sugar)","Tea (excluding added sugar)","false","N/A","237.92","N/A","0.00","N/A","237.92","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.38","0.00","0.00","0.00","0.00","0.02","0.00","0.00","2.38","0.00","0.00","0.00","0.00","2.38","0.00","2.38","0.00","0.17","0.00","0.00","14.87","0.00","N/A","0.00","2.38","42.83","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","237.21","0.00","19.03"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","1","Breakfast","1","toast","GRNT","Toast, Granary Bread (with seeds or bits)","Toast, Granary Bread (with seeds or bits)","NDNS","113","2","Brown and wholemeal bread/rolls","Brown and wholemeal bread/rolls","false","N/A","74.00","N/A","0.00","N/A","74.00","true","N/A","N/A","N/A","219.04","2.00","0.50","9.47","43.36","2.74","0.00","0.00","N/A","N/A","0.00","190.92","1.85","0.00","0.00","0.00","0.74","548.34","0.00","0.52","0.07","0.57","0.16","930.92","3.85","79.18","0.37","0.07","0.00","2.74","7.40","0.00","35.52","2.22","0.75","2.44","4.66","5.21","1.85","N/A","0.89","125.80","174.64","0.00","0.08","5.18","365.56","5.11","40.63","0.00","0.19","0.00","1.70","0.01","2.22","0.00","0.00","0.15","0.00","0.15","14.43","1.04","120.62"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","1","Breakfast","2","associated food prompt","MARG","Buttery soft margarine / spread","Buttery soft margarine / spread","NDNS","9407","31","Dairy fat spreads includes hard marg","Dairy fat spreads includes hard marg","false","N/A","17.40","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/butter_spread/704.jpg","0.00","N/A","17.40","true","N/A","N/A","N/A","124.41","13.76","5.94","0.07","0.09","0.09","0.00","0.00","N/A","N/A","0.00","1.91","0.00","0.00","0.00","42.28","0.00","125.28","26.62","4.90","0.44","1.30","0.00","511.73","0.00","0.00","0.00","0.00","0.00","0.09","0.70","0.09","0.17","0.00","0.00","0.00","0.02","1.11","0.00","N/A","0.00","2.09","2.78","90.65","0.00","0.00","84.22","0.00","0.00","0.00","0.00","42.28","0.02","0.24","0.02","97.79","0.02","0.00","0.00","1.83","3.25","0.02","165.30"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","1","Breakfast","3","cheese","EDAM","Edam cheese","Edam cheese","NDNS","668","28","Other cheese: edam, cheddar","Other cheese: edam, cheddar","false","N/A","21.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/chesl/chesl3.jpg","0.00","N/A","21.00","true","N/A","N/A","N/A","71.40","5.46","3.32","5.61","0.00","0.00","0.00","0.00","N/A","N/A","0.00","166.95","0.06","0.00","0.00","38.22","0.42","329.70","14.91","1.23","0.03","0.07","0.00","296.94","0.00","7.56","0.00","0.00","0.00","0.00","2.73","0.00","7.14","0.00","0.00","0.02","1.55","1.34","0.06","N/A","0.08","106.68","18.69","39.48","0.06","1.47","209.16","N/A","0.00","0.00","0.00","38.22","0.88","0.20","1.53","45.78","0.86","0.02","0.04","0.06","9.20","0.80","233.10"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","2","Afternoon snack or drink","1","pie","FTPS","Fruit pie, slice from large pie","Fruit pie, slice from large pie","NDNS","526","111","Non milk based sweet puddings: (excluding yoghurts and canned/stewed fruits) e.g. meringue, cheesecake, gateaux, jelly, fruit pies (pastry), crumble","Non milk based sweet puddings: (excluding yoghurts and canned/stewed fruits) e.g. meringue, cheesecake, gateaux, jelly, fruit pies (pastry), crumble","false","Other","276.00","N/A","0.00","N/A","276.00","true","N/A","N/A","N/A","847.32","43.61","14.96","11.04","109.85","22.08","17.39","0.00","N/A","N/A","6.62","129.72","2.76","8.28","2.76","438.84","2.76","1526.28","8.28","18.85","1.63","5.35","0.25","3552.12","5.52","11.04","4.42","4.97","0.00","4.69","11.04","0.28","38.64","0.00","1.13","2.21","4.42","18.24","2.76","N/A","0.55","151.80","505.08","436.08","0.08","5.52","935.64","8.00","87.77","12.70","0.25","444.36","1.93","0.03","2.21","510.60","0.00","0.28","4.80","8.28","106.54","0.83","331.20"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","2","Afternoon snack or drink","2","flapjack bites","FLJB","Flapjack","Flapjack","NDNS","261","16","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","Cakes: sweet buns, sweet pastries, fruit scones and custard tart (sweet but not savoury based items)","false","Other","75.00","N/A","0.00","N/A","75.00","true","N/A","N/A","N/A","325.50","17.10","7.69","3.83","41.78","21.90","21.68","0.00","N/A","N/A","0.00","39.00","1.43","0.00","0.00","12.00","6.00","225.00","18.75","5.78","0.32","1.96","0.13","1365.75","1.65","6.00","3.15","3.23","0.00","0.23","0.00","0.00","35.25","0.00","1.34","0.38","1.20","4.37","1.43","N/A","0.30","132.75","155.25","62.25","0.02","2.25","145.50","3.90","19.88","15.53","0.11","12.00","0.68","0.17","0.90","64.50","0.00","0.00","0.00","1.58","6.98","0.83","237.75"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","2","Afternoon snack or drink","3","coffee","CFFB","Coffee","Coffee","NDNS","2307","92","Coffee (excluding added sugar)","Coffee (excluding added sugar)","false","N/A","226.88","N/A","0.00","N/A","226.88","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","6.81","0.23","0.00","0.00","0.00","6.81","6.81","0.00","0.00","0.00","0.00","0.02","0.00","0.00","0.00","0.00","0.00","0.00","0.00","2.27","0.00","22.69","0.00","0.00","2.04","2.04","14.18","0.23","N/A","0.00","18.15","272.26","0.00","0.02","0.00","2.27","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","221.89","0.23","47.64"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","2","Afternoon snack or drink","4","associated food prompt","WMIH","Whole milk","Whole milk","NDNS","602","23","Whole milks: includes longlife whole, dried whole & any soya or goats milk","Whole milks: includes longlife whole, dried whole & any soya or goats milk","false","N/A","43.22","N/A","0.00","N/A","43.22","true","N/A","N/A","N/A","27.23","1.69","1.05","1.47","1.69","1.69","0.00","0.00","N/A","N/A","0.86","50.13","0.00","0.00","0.00","10.37","0.86","38.89","5.62","0.39","0.01","0.04","0.00","117.98","0.00","1.73","0.00","0.00","0.00","1.69","8.21","1.69","4.32","0.00","0.00","0.09","0.30","2.76","0.00","N/A","0.22","40.19","65.69","15.56","0.10","0.43","19.01","N/A","0.00","0.00","0.01","10.37","0.22","0.03","0.22","17.29","0.35","0.04","0.00","0.04","37.77","0.17","68.28"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","3","Evening meal","1","mushroom pasta","WHPA","Fusilli / penne pasta, white","Fusilli / penne pasta, white","NDNS","34","10","Pasta","Pasta","false","N/A","350.00","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/pasta/PstBo7.jpg","0.00","N/A","350.00","true","N/A","N/A","N/A","493.50","2.10","0.32","15.40","110.25","3.50","0.00","0.00","N/A","N/A","0.00","94.50","2.10","0.00","0.00","0.00","3.50","192.50","0.00","0.25","0.04","0.81","0.00","2103.50","5.25","24.50","0.35","0.00","0.00","3.50","0.00","0.00","73.50","3.15","1.16","3.15","5.95","19.95","2.10","N/A","0.70","231.00","143.50","0.00","0.04","17.50","10.50","N/A","106.75","0.00","0.28","0.00","2.80","0.00","2.80","0.00","0.00","0.00","0.00","0.35","227.15","1.75","1120.00"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","3","Evening meal","2","mushroms","MSRF","Mushrooms","Mushrooms","NDNS","1779","70","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","Other vegetables (excluding potato): carrots, green beans, pulses, cabbage, tomato base sauce, mushrooms, sweetcorn, stir fried vegetables, green salad","false","N/A","100.00","N/A","0.00","N/A","100.00","true","N/A","N/A","N/A","11.00","0.30","0.07","1.80","0.40","0.20","0.00","0.00","N/A","N/A","1.00","5.00","0.50","0.00","0.00","0.00","8.00","69.00","0.00","0.00","0.13","0.03","0.40","48.00","1.10","8.00","0.10","0.10","0.00","0.20","2.00","0.00","7.00","0.00","0.10","2.40","2.60","6.25","0.50","N/A","1.40","64.00","250.00","0.00","0.35","9.00","5.00","2.30","0.20","0.10","0.07","0.00","0.30","0.00","0.20","0.00","0.00","0.10","0.00","0.10","92.70","0.30","480.00"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","3","Evening meal","3","cream","SNCR","Single cream","Single cream","NDNS","638","25","Cream: single, double whipping & sterilised canned cream (excludes artificial creams & toppings)","Cream: single, double whipping & sterilised canned cream (excludes artificial creams & toppings)","false","N/A","150.00","N/A","0.00","N/A","150.00","true","N/A","N/A","N/A","289.50","28.65","18.23","4.95","3.30","3.30","0.00","0.00","N/A","N/A","1.50","133.50","0.00","0.00","0.00","253.50","4.50","120.00","82.50","6.81","0.17","0.74","0.02","1197.00","0.00","7.50","0.00","0.00","0.00","3.30","52.50","3.30","12.00","0.00","0.00","0.15","0.90","9.57","0.00","N/A","0.45","118.50","156.00","436.50","0.29","0.00","43.50","N/A","0.00","0.00","0.05","253.50","0.75","1.02","0.75","478.50","0.60","0.00","0.39","0.75","115.50","0.45","444.00"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","3","Evening meal","4","water","SMWB","Bottled mineral water, still or fizzy","Bottled mineral water, still or fizzy","NDNS","8333","90","Water","Water","false","N/A","236.22","N/A","0.00","N/A","236.22","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","14.76","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","236.22","0.00","66.14"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","4","Late snack or drink","1","sandwich","CHSD","Cheese sandwich","Cheese sandwich","NDNS","100001","29","Cheese dishes: macaroni cheese, cheese sauce","Cheese dishes: macaroni cheese, cheese sauce","false","N/A","370.00","N/A","0.00","N/A","370.00","true","N/A","N/A","N/A","1249.56","73.72","36.93","51.02","102.07","7.80","0.00","0.00","N/A","N/A","0.00","1327.08","3.70","N/A","N/A","N/A","N/A","N/A","128.95","N/A","N/A","N/A","N/A","5227.95","N/A","90.21","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","20.20","1984.05","N/A","N/A","N/A","N/A","N/A","N/A","N/A","N/A","808.82","N/A","N/A","3.19","6.36","N/A","6.97","N/A"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","4","Late snack or drink","2","peach","PCHA","Peaches, skin eaten","Peaches, skin eaten","NDNS","2101","73","Fresh fruit","Fresh fruit","false","N/A","71.00","N/A","0.00","N/A","71.00","true","N/A","N/A","N/A","23.43","0.07","0.01","0.71","5.40","5.40","0.00","0.00","N/A","N/A","22.01","4.97","0.28","0.00","36.21","62.48","0.00","0.00","0.00","0.01","0.01","0.01","0.04","100.82","1.07","2.13","0.78","0.78","0.00","5.40","2.13","0.00","6.39","0.00","0.07","0.43","0.57","4.44","0.28","N/A","0.14","15.62","113.60","0.00","0.03","0.71","0.71","1.63","0.00","3.76","0.01","80.94","0.14","0.00","0.14","13.49","0.00","0.00","0.00","0.43","63.12","0.07","85.20"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","4","Late snack or drink","3","water","TWTR","Water (from tap, including filtered)","Water (from tap, including filtered)","NDNS","5000","90","Water","Water","false","N/A","1500.00","N/A","0.00","N/A","1500.00","false","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","93.75","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1500.00","0.00","0.00"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","5","Late snack or drink","1","biscuit","DGSO","Oaty biscuits e.g. Hob Nobs","Oaty biscuits e.g. Hob Nobs","NDNS","7657","14","Sweet biscuits: excludes full coated biscuits","Sweet biscuits: excludes full coated biscuits","false","I don't know","30.00","N/A","0.00","N/A","30.00","true","N/A","N/A","N/A","144.00","6.87","1.78","1.92","19.92","7.77","7.38","0.00","N/A","N/A","0.00","10.20","0.66","0.00","0.00","0.00","2.70","63.00","3.00","3.82","0.04","0.88","0.08","605.10","1.32","3.90","0.27","0.36","0.00","0.39","0.90","0.00","18.00","0.00","0.65","0.48","0.96","1.75","0.66","N/A","0.18","64.20","74.40","0.00","0.04","1.20","98.40","2.16","12.15","7.17","0.05","0.00","0.33","0.00","0.48","0.00","0.00","0.03","0.00","1.59","0.90","0.42","95.10"
"8f6a6f39-7cfa-4718-838f-0ca343974ad8","LBD06","2018-07-30T09:53:08.813Z","2018-07-30T15:27:01.486Z","333 min","5","Late snack or drink","2","water","TWTR","Water (from tap, including filtered)","Water (from tap, including filtered)","NDNS","5000","90","Water","Water","false","N/A","1000.00","N/A","0.00","N/A","1000.00","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","62.50","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","1000.00","0.00","0.00"
"e373251e-ed9a-42b1-bdbe-cf2127176ae7","LBD07","2018-08-01T14:58:34.759Z","2018-08-01T15:11:03.791Z","12 min","1","Breakfast","1","Toast","WHLT","Toast, wholemeal bread","Toast, wholemeal bread","NDNS","138","2","Brown and wholemeal bread/rolls","Brown and wholemeal bread/rolls","false","N/A","37.00","N/A","0.00","N/A","37.00","true","N/A","N/A","N/A","102.12","1.22","0.26","4.81","19.17","1.70","0.00","0.00","N/A","N/A","0.00","39.22","0.89","0.00","0.00","0.00","2.22","418.10","0.00","0.26","0.05","0.30","0.09","433.64","1.81","15.54","0.30","0.07","0.00","1.70","0.00","0.00","24.42","1.37","0.65","1.41","2.26","2.16","0.89","N/A","0.22","74.74","115.07","0.00","0.02","4.07","188.70","2.41","17.43","0.00","0.11","0.00","0.81","0.01","0.85","0.00","0.00","0.04","0.00","0.07","9.92","0.59","60.31"
"e373251e-ed9a-42b1-bdbe-cf2127176ae7","LBD07","2018-08-01T14:58:34.759Z","2018-08-01T15:11:03.791Z","12 min","1","Breakfast","2","Nutella","CHNT","Chocolate and nut spread e.g Nutella","Chocolate and nut spread e.g Nutella","NDNS","2212","82","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","Preserves and syrups: glace cherries, honey, jam, marmalade, lemon curd, marzipan, mincemeat, chocolate spread, ice cream topping","false","N/A","30.75","https://intake24.s3-eu-west-1.amazonaws.com/production/images/as_served/cream_cheese_spread/Gcsp04.jpg","0.00","N/A","30.75","true","N/A","N/A","N/A","168.82","10.15","2.87","1.91","18.60","18.36","17.28","0.00","N/A","N/A","0.00","41.21","0.68","0.00","0.00","0.00","3.08","18.45","0.62","5.13","0.04","1.58","0.15","705.41","0.25","3.08","0.00","0.00","0.00","1.08","2.15","0.92","19.99","0.00","0.35","0.15","0.62","1.92","0.68","N/A","0.06","55.04","119.93","0.00","0.03","1.23","15.38","0.37","0.25","17.44","0.01","0.00","0.31","0.08","0.46","0.00","0.00","0.03","0.00","1.05","0.00","0.31","11.69"
"e373251e-ed9a-42b1-bdbe-cf2127176ae7","LBD07","2018-08-01T14:58:34.759Z","2018-08-01T15:11:03.791Z","12 min","1","Breakfast","3","Water","TWTR","Water (from tap, including filtered)","Water (from tap, including filtered)","NDNS","5000","90","Water","Water","false","N/A","128.43","N/A","0.00","N/A","128.43","true","N/A","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","N/A","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","8.03","0.00","N/A","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","0.00","128.43","0.00","0.00"
"e373251e-ed9a-42b1-bdbe-cf2127176ae7","LBD07","2018-08-01T14:58:34.759Z","2018-08-01T15:11:03.791Z","12 min","2","Lunch","1","Pancakes","PASS","Sweet or savoury pancakes","Sweet or savoury pancakes","NDNS","6176","4","Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets","Other breads <8g/100g fat: bagel, chapatis (made without fat), milk bread, grilled papadums, pitta, rye bread, soda, flour tortillas, crumpets","false","N/A","120.00","N/A","0.00","N/A","120.00","true","N/A","N/A","N/A","291.60","4.32","1.60","11.40","55.08","2.64","0.00","0.00","N/A","N/A","0.60","144.00","1.68","0.00","0.00","3.60","8.40","192.00","99.60","1.32","0.04","0.54","0.11","1237.20","2.28","13.20","0.00","0.00","0.00","2.64","24.00","2.28","24.00","0.12","0.47","1.20","3.60","9.08","1.68","N/A","0.72","177.60","242.40","43.20","0.25","8.40","68.40","N/A","52.56","0.36","0.17","3.60","1.92","0.05","2.64","44.40","1.08","0.12","0.86","0.84","49.80","0.96","589.20"
